1,185,-0.0953334,-0.113958,1.65931,-0.0863221,0.164424,1.58905,-0.0777136,0.433809,1.50636,-0.0561817,0.554275,1.50568,-0.224846,0.292987,1.52853,-0.324164,0.0727672,1.61647,-0.349267,-0.0925064,1.73248,-0.330354,-0.106889,1.77248,0.0648596,0.272694,1.48276,0.16133,0.0547369,1.49733,0.316775,-0.0631179,1.56327,0.352743,-0.0184417,1.60632,-0.161536,-0.105604,1.63163,-0.180945,-0.372344,1.80049,-0.148619,-0.744995,2.04576,-0.162473,-0.816532,1.94235,-0.0251255,-0.117206,1.62074,-0.000390155,-0.333373,1.98221,-0.0531609,-0.66416,2.007,-0.068403,-0.73658,1.90322,-0.0798785,0.367937,1.52905,-0.334167,-0.13614,1.80755,-0.302459,-0.0945095,1.7385,0.389616,-0.00827518,1.63715,0.324493,-0.0477694,1.59633
1,186,-0.0975255,-0.108105,1.66213,-0.0871098,0.170382,1.59327,-0.0766595,0.438913,1.51218,-0.0546219,0.558706,1.51064,-0.223285,0.299035,1.53306,-0.322956,0.0791326,1.61943,-0.349331,-0.0893322,1.73091,-0.333666,-0.107568,1.77304,0.0650368,0.278479,1.48832,0.160525,0.0590792,1.49866,0.328122,0.0210435,1.62676,0.398626,0.000619839,1.66568,-0.162936,-0.100712,1.634,-0.178712,-0.370717,1.80219,-0.147542,-0.753847,2.05176,-0.1607,-0.823087,1.95035,-0.0281693,-0.110869,1.62412,-0.00348005,-0.329223,1.98726,-0.0821208,-0.66147,2.02548,-0.0962095,-0.731803,1.92365,-0.0793203,0.373331,1.53444,-0.33612,-0.134331,1.8023,-0.308163,-0.0978276,1.7365,0.438032,-0.0218462,1.73049,0.403327,-0.024746,1.67395
1,187,-0.0972186,-0.104123,1.66524,-0.0865096,0.174897,1.59832,-0.0755633,0.44328,1.51955,-0.0535433,0.563984,1.51972,-0.222603,0.303994,1.54065,-0.321091,0.0816074,1.62265,-0.341073,-0.0867757,1.73555,-0.323798,-0.118318,1.78937,0.0652879,0.282785,1.49235,0.160255,0.0625337,1.50003,0.32164,-0.0464634,1.56642,0.354964,-0.0081341,1.61041,-0.16218,-0.0968748,1.63763,-0.16245,-0.447455,1.88377,-0.129811,-0.814858,2.08231,-0.144395,-0.882713,1.98203,-0.0283099,-0.107019,1.62676,-0.00680045,-0.319857,1.98298,-0.0685412,-0.625915,2.0156,-0.0839487,-0.695945,1.91451,-0.0783637,0.377809,1.54121,-0.32943,-0.166018,1.84587,-0.294463,-0.115238,1.78269,0.388903,0.000323869,1.63811,0.330941,-0.0350316,1.602
1,188,-0.101681,-0.0987424,1.67281,-0.0878043,0.178149,1.60321,-0.0749121,0.444914,1.52248,-0.0519677,0.567399,1.52726,-0.221686,0.308313,1.55028,-0.319638,0.0843685,1.62864,-0.336931,-0.0879117,1.73716,-0.32318,-0.119504,1.79056,0.0663728,0.291508,1.50194,0.200135,0.107982,1.54927,0.356999,-0.00397546,1.621,0.414335,0.00468897,1.68638,-0.165989,-0.0926944,1.64501,-0.164621,-0.437441,1.8906,-0.128688,-0.811563,2.08691,-0.143643,-0.882322,1.98405,-0.0333455,-0.100683,1.63463,-0.00838204,-0.332494,2.0179,-0.0641686,-0.640988,2.0638,-0.0800157,-0.713854,1.96016,-0.0780991,0.379784,1.54455,-0.329693,-0.168585,1.84872,-0.295183,-0.12072,1.78014,0.46298,-0.0299633,1.7281,0.369633,-0.0266978,1.7147
1,189,-0.102631,-0.0961296,1.68023,-0.0871776,0.18246,1.61567,-0.0712249,0.450517,1.5403,-0.0500411,0.570578,1.53685,-0.21817,0.311026,1.55856,-0.317396,0.086096,1.63448,-0.337675,-0.0873035,1.7411,-0.322589,-0.117332,1.79141,0.0682881,0.296256,1.51112,0.160377,0.0715117,1.50518,0.331986,-0.0294085,1.56105,0.360146,0.0226146,1.61801,-0.166856,-0.0904798,1.65307,-0.164478,-0.437563,1.89241,-0.127573,-0.812866,2.09092,-0.142419,-0.885021,1.98699,-0.0343444,-0.0978994,1.64144,-0.0133953,-0.342886,2.04144,-0.0650972,-0.65531,2.07807,-0.0808111,-0.729435,1.97341,-0.0753045,0.385123,1.56104,-0.330601,-0.161145,1.83835,-0.29433,-0.112458,1.77813,0.391074,0.0294128,1.64889,0.341168,0.00320487,1.60733
1,190,-0.0962544,-0.0942612,1.684,-0.0826153,0.185054,1.62334,-0.0689469,0.453825,1.55314,-0.0484475,0.573349,1.54729,-0.21519,0.313927,1.56947,-0.31451,0.0866776,1.64466,-0.338803,-0.0916363,1.74322,-0.322767,-0.115908,1.79556,0.0706944,0.300449,1.52064,0.16114,0.0760566,1.50995,0.336587,-0.0194254,1.56418,0.360592,0.0417534,1.62184,-0.160323,-0.0889734,1.65726,-0.163369,-0.436197,1.89441,-0.124963,-0.808765,2.0924,-0.140438,-0.881795,1.98807,-0.0283619,-0.0958038,1.64478,-0.0137625,-0.33715,2.03433,-0.046796,-0.640226,2.11365,-0.0633809,-0.715517,2.00849,-0.0723468,0.388252,1.57247,-0.326363,-0.143448,1.82145,-0.292813,-0.101088,1.7692,0.392524,0.0477967,1.65976,0.385264,0.0474621,1.648
1,191,-0.0909636,-0.0937404,1.6887,-0.0771621,0.187863,1.63341,-0.0639835,0.459249,1.56875,-0.0439736,0.578439,1.56375,-0.210818,0.318267,1.58262,-0.310616,0.0883949,1.65338,-0.335997,-0.0917713,1.74872,-0.322772,-0.116536,1.8053,0.0751304,0.3062,1.53195,0.214589,0.13848,1.57471,0.394382,0.0487438,1.62454,0.428566,0.0840236,1.71441,-0.155162,-0.08881,1.66165,-0.161526,-0.436634,1.90218,-0.132768,-0.812241,2.09952,-0.148561,-0.884787,1.9962,-0.0231588,-0.0949598,1.64971,-0.0153959,-0.345196,2.04989,-0.0544135,-0.653271,2.1131,-0.071313,-0.727911,2.00899,-0.0672196,0.393003,1.58675,-0.326632,-0.145363,1.82987,-0.292438,-0.100923,1.77564,0.479758,0.0466135,1.73066,0.408986,0.069908,1.72938
1,192,-0.0846532,-0.0911833,1.69218,-0.0719611,0.191248,1.64036,-0.0598955,0.46294,1.57863,-0.040169,0.581336,1.57395,-0.206726,0.321188,1.59257,-0.307938,0.0893777,1.66599,-0.332628,-0.0939827,1.75577,-0.320629,-0.115303,1.81508,0.077376,0.30933,1.54022,0.222279,0.160681,1.5868,0.408529,0.145689,1.66924,0.441871,0.157905,1.73988,-0.148866,-0.0864748,1.665,-0.159109,-0.438667,1.91268,-0.129915,-0.820827,2.10101,-0.146647,-0.894222,1.99734,-0.0170967,-0.0923038,1.65324,-0.0221393,-0.349254,2.06246,-0.0493437,-0.666667,2.08787,-0.0672051,-0.741974,1.98347,-0.0628639,0.396654,1.59593,-0.322917,-0.144381,1.842,-0.292326,-0.104601,1.78938,0.508725,0.142114,1.79187,0.420151,0.211253,1.75308
1,193,-0.0796339,-0.0882052,1.69653,-0.0672909,0.195344,1.64758,-0.055658,0.46772,1.58802,-0.0350116,0.585431,1.58371,-0.202436,0.324822,1.60051,-0.306259,0.0938964,1.67743,-0.321607,-0.0866901,1.77338,-0.316357,-0.115105,1.83241,0.0812108,0.313482,1.54812,0.175492,0.105554,1.53913,0.389001,0.182773,1.69563,0.421126,0.221795,1.72815,-0.143781,-0.0836468,1.66949,-0.158294,-0.438066,1.91573,-0.129052,-0.823483,2.10087,-0.145969,-0.897791,1.99671,-0.0123438,-0.089311,1.65736,-0.0216356,-0.352433,2.07294,-0.0475854,-0.67093,2.09863,-0.06565,-0.747174,1.99374,-0.0585305,0.401286,1.60483,-0.323825,-0.168849,1.88657,-0.286915,-0.108012,1.8313,0.494198,0.233581,1.78419,0.470781,0.250685,1.73363
1,194,-0.0748325,-0.0848977,1.70542,-0.0621085,0.20053,1.65607,-0.049763,0.474578,1.59535,-0.0284846,0.591842,1.59266,-0.195456,0.332121,1.60802,-0.302656,0.102143,1.68895,-0.319996,-0.0826282,1.77669,-0.315518,-0.100228,1.83711,0.0883453,0.317957,1.55629,0.193299,0.120905,1.55501,0.375057,0.242539,1.65352,0.409525,0.280128,1.72613,-0.138134,-0.0848955,1.68236,-0.157251,-0.438383,1.9215,-0.12848,-0.826647,2.10293,-0.145326,-0.901377,1.99825,-0.00763914,-0.081525,1.66415,-0.0223124,-0.353421,2.08231,-0.0563754,-0.670869,2.11453,-0.0742369,-0.747637,2.00908,-0.0528522,0.407721,1.61247,-0.315529,-0.127321,1.86212,-0.285468,-0.0898374,1.82336,0.45078,0.321857,1.76348,0.411325,0.210623,1.74643
1,195,-0.0692309,-0.0789592,1.71475,-0.0570221,0.207557,1.66381,-0.0449499,0.482499,1.60136,-0.0223683,0.599918,1.59997,-0.188427,0.341668,1.61563,-0.29983,0.113293,1.70153,-0.312195,-0.0713266,1.79041,-0.312503,-0.0898239,1.85054,0.0955973,0.32489,1.56414,0.228596,0.142304,1.57384,0.370009,0.261662,1.65729,0.399485,0.32694,1.72414,-0.133308,-0.0820448,1.69203,-0.155226,-0.438663,1.92641,-0.12784,-0.828874,2.10509,-0.14476,-0.903839,1.99991,-0.00200553,-0.072671,1.6718,-0.0244812,-0.348132,2.0943,-0.0613675,-0.666061,2.12329,-0.0792226,-0.743185,2.01731,-0.0479797,0.415438,1.61892,-0.313354,-0.117514,1.87819,-0.287816,-0.0903202,1.83925,0.445091,0.361724,1.7651,0.422522,0.254642,1.74583
1,196,-0.0634906,-0.0679468,1.72292,-0.0506691,0.219607,1.67072,-0.0379079,0.495484,1.60678,-0.0153795,0.610975,1.60326,-0.180731,0.355985,1.62132,-0.294086,0.126043,1.70761,-0.309442,-0.0523788,1.8064,-0.309714,-0.072494,1.86331,0.105881,0.337857,1.5717,0.257583,0.180732,1.59632,0.366548,0.331203,1.68667,0.4006,0.386725,1.74312,-0.12839,-0.0739126,1.69978,-0.147976,-0.469953,1.95228,-0.125371,-0.863214,2.12309,-0.0616863,-0.946898,2.16389,0.00405309,-0.0591477,1.67964,-0.020865,-0.331887,2.09497,-0.0615646,-0.65044,2.11057,-0.0786303,-0.728078,2.00391,-0.0411062,0.428208,1.62473,-0.310457,-0.0993967,1.8893,-0.283988,-0.0739072,1.85227,0.436473,0.425998,1.77081,0.422476,0.366604,1.724
1,197,-0.057442,-0.0515146,1.73033,-0.0437689,0.238017,1.67624,-0.0301013,0.51586,1.61023,-0.00680223,0.629552,1.60668,-0.172656,0.376043,1.62465,-0.286341,0.153718,1.71291,-0.301095,-0.0218373,1.81599,-0.308464,-0.0548428,1.87977,0.116436,0.354544,1.57871,0.272331,0.203754,1.6091,0.357564,0.386105,1.71739,0.408715,0.446221,1.76444,-0.123012,-0.0599752,1.70826,-0.14762,-0.468984,1.9525,-0.124308,-0.861644,2.1235,-0.0611446,-0.945643,2.16518,0.0104999,-0.0407956,1.68559,-0.0154998,-0.321016,2.08935,-0.0592196,-0.63909,2.10326,-0.0749305,-0.717131,1.99585,-0.0335215,0.448107,1.6287,-0.312643,-0.107065,1.93714,-0.282656,-0.0496183,1.85586,0.441694,0.516888,1.80078,0.43584,0.385475,1.77908
1,198,-0.0540574,-0.0258155,1.73496,-0.0363865,0.263397,1.67699,-0.0185739,0.54125,1.60713,0.00226241,0.651209,1.60819,-0.162792,0.398643,1.62246,-0.283271,0.16949,1.71446,-0.305231,-0.00273395,1.82159,-0.305498,-0.0227141,1.87639,0.126628,0.377495,1.58073,0.292219,0.238665,1.62814,0.369753,0.409512,1.72126,0.411393,0.478652,1.76585,-0.119545,-0.0353984,1.71304,-0.14704,-0.465688,1.95303,-0.124523,-0.85648,2.1264,-0.0614287,-0.941707,2.16632,0.0135731,-0.0153207,1.6899,-0.00929772,-0.300581,2.08453,-0.04304,-0.619349,2.09989,-0.0573726,-0.697477,1.99193,-0.0230476,0.473489,1.62657,-0.311867,-0.077054,1.9394,-0.274318,-0.0137844,1.86006,0.446442,0.536969,1.7969,0.437296,0.416076,1.7803
1,199,-0.0422629,0.00060684,1.73477,-0.02681,0.290236,1.67482,-0.0116771,0.567144,1.60337,0.00913245,0.674285,1.60514,-0.156461,0.425326,1.61881,-0.274809,0.196492,1.71171,-0.289468,0.033393,1.83258,-0.300183,-0.00968313,1.9091,0.136078,0.404531,1.58054,0.295045,0.25427,1.63582,0.378562,0.41813,1.72002,0.409125,0.50055,1.76415,-0.10946,-0.0155299,1.71389,-0.146435,-0.455104,1.95076,-0.12744,-0.844958,2.12937,-0.139093,-0.920151,2.02211,0.0267368,0.017683,1.68826,-0.00197075,-0.265179,2.08113,-0.0382797,-0.584194,2.10303,-0.0511742,-0.662676,1.99461,-0.0154325,0.499742,1.62314,-0.311927,-0.0651474,1.98185,-0.269816,-0.0167052,1.93914,0.455299,0.559342,1.79443,0.438992,0.481639,1.74027
1,200,-0.0364645,0.0164252,1.73661,-0.0231475,0.302586,1.6745,-0.00965707,0.576892,1.60141,0.0156238,0.697283,1.60452,-0.154176,0.435236,1.61622,-0.236655,0.238705,1.72919,-0.268363,0.0796641,1.85438,-0.2983,0.0164452,1.91407,0.139549,0.414765,1.5796,0.313785,0.297645,1.64859,0.414446,0.458129,1.71916,0.415392,0.5274,1.76567,-0.103425,-0.000598308,1.71555,-0.146415,-0.43723,1.95201,-0.132368,-0.814013,2.15778,-0.143034,-0.887802,2.05171,0.0318471,0.0327986,1.69033,-0.000456692,-0.25716,2.07568,-0.0376215,-0.577015,2.09794,-0.0495955,-0.653658,1.99088,-0.0130353,0.510069,1.62156,-0.308697,-0.0399318,1.99004,-0.261456,0.0234884,1.939,0.43274,0.582676,1.80018,0.447604,0.496858,1.78171
1,201,-0.0213347,0.0604485,1.73014,-0.0100035,0.346191,1.6635,0.00100045,0.619013,1.58578,0.0219383,0.726546,1.59276,-0.14818,0.475906,1.6028,-0.261659,0.243413,1.6956,-0.282383,0.0556423,1.85645,-0.296268,0.0251772,1.94154,0.151621,0.465306,1.57132,0.315652,0.311229,1.65126,0.412011,0.511555,1.74932,0.412336,0.54914,1.77522,-0.087647,0.0574516,1.70039,-0.141618,-0.379124,1.93287,-0.120977,-0.753539,2.14422,-0.129113,-0.827558,2.03769,0.0432776,0.057188,1.6914,0.00207902,-0.24903,2.06218,-0.0377492,-0.568395,2.09052,-0.0470546,-0.644665,1.98325,-0.00170985,0.552666,1.60707,-0.287885,-0.0205179,2.01154,-0.259172,0.0540634,1.925,0.440605,0.590922,1.8028,0.457693,0.490177,1.7949
1,202,-0.0202114,0.0706346,1.73193,-0.00846226,0.357421,1.66303,0.00305258,0.631729,1.58277,0.0243651,0.739127,1.59138,-0.141923,0.487601,1.59517,-0.256233,0.260595,1.68459,-0.280576,0.0674275,1.88107,-0.294754,0.0406629,1.95438,0.153669,0.475544,1.56996,0.327682,0.340083,1.65935,0.416341,0.568456,1.78192,0.426369,0.599636,1.80407,-0.0868699,0.0644961,1.7018,-0.139593,-0.363077,1.94408,-0.120702,-0.733556,2.16335,-0.126661,-0.80636,2.05776,0.0465152,0.0751694,1.69464,0.00888061,-0.231246,2.06317,-0.0330077,-0.54459,2.12548,-0.0402038,-0.619772,2.01915,0.000208266,0.564989,1.60473,-0.275619,0.00250757,2.01265,-0.260148,0.0693636,1.9415,0.38143,0.648751,1.88075,0.409993,0.626144,1.8295
1,203,-0.0172385,0.0912865,1.72996,-0.00555294,0.37594,1.6586,0.00580129,0.647762,1.57641,0.027407,0.757465,1.58657,-0.136901,0.503032,1.58597,-0.254518,0.27084,1.67771,-0.286708,0.104438,1.79341,-0.294896,0.0919109,1.87326,0.160807,0.492615,1.56946,0.327348,0.352601,1.65939,0.432571,0.574293,1.78587,0.440818,0.608172,1.80466,-0.0838243,0.086651,1.69922,-0.135294,-0.338624,1.94259,-0.120558,-0.709595,2.16295,-0.123224,-0.782582,2.05701,0.0496331,0.0923516,1.69334,0.0100601,-0.222784,2.05326,-0.0328055,-0.534788,2.12262,-0.0367154,-0.609973,2.01599,0.00300888,0.581683,1.59879,-0.310791,0.0474497,1.93915,-0.261145,0.0942201,1.8651,0.443421,0.634004,1.80982,0.461203,0.581066,1.79753
1,204,-0.01356,0.108386,1.72846,-0.00299418,0.393948,1.65461,0.00716495,0.666528,1.5698,0.0296823,0.777972,1.58051,-0.135211,0.515446,1.57854,-0.247803,0.292645,1.66162,-0.284202,0.12421,1.77397,-0.287158,0.132627,1.81173,0.166444,0.511227,1.56797,0.327426,0.366306,1.65991,0.431039,0.582594,1.78542,0.407334,0.604623,1.78994,-0.0804257,0.10378,1.69672,-0.131496,-0.322313,1.93703,-0.116139,-0.689768,2.16445,-0.116283,-0.762024,2.05907,0.0536932,0.108885,1.69281,0.0123113,-0.216913,2.04275,-0.0349162,-0.527099,2.11882,-0.0362124,-0.601387,2.01283,0.00468053,0.600285,1.59284,-0.3014,0.0861873,1.89045,-0.254494,0.131401,1.78387,0.379302,0.660433,1.87041,0.46033,0.588367,1.79975
1,205,-0.00920088,0.119888,1.72827,0.00105526,0.407601,1.6523,0.0108355,0.682249,1.56521,0.0310626,0.796698,1.57795,-0.133706,0.526578,1.57177,-0.242452,0.305905,1.64767,-0.281189,0.139482,1.76215,-0.289317,0.1294,1.8224,0.16855,0.526986,1.56577,0.327333,0.378422,1.66207,0.382516,0.608963,1.77997,0.404568,0.616157,1.78873,-0.0776932,0.110687,1.69794,-0.130026,-0.304514,1.95275,-0.11855,-0.685724,2.16329,-0.11676,-0.758339,2.05746,0.0600436,0.125795,1.69041,-0.00170513,-0.211623,2.0281,-0.0350143,-0.556877,2.1515,0.00141055,-0.608159,2.18371,0.00845438,0.615513,1.58881,-0.307384,0.0875286,1.88596,-0.259262,0.125802,1.81962,0.425097,0.654381,1.81433,0.435069,0.584231,1.77243
1,206,-4.64363e-05,0.137482,1.7241,0.00482913,0.42254,1.64791,0.0104097,0.695015,1.56087,0.0326923,0.810432,1.57286,-0.133665,0.537647,1.56494,-0.240033,0.311727,1.64134,-0.280335,0.137475,1.74482,-0.288159,0.134694,1.81065,0.171971,0.541642,1.56423,0.326641,0.388153,1.66176,0.410788,0.618394,1.78911,0.420043,0.650731,1.80963,-0.0686253,0.130418,1.6936,-0.120826,-0.2902,1.94189,-0.115767,-0.672068,2.15636,-0.111899,-0.745168,2.05007,0.0682577,0.139245,1.68704,-0.00833096,-0.203122,2.01828,-0.0337225,-0.559235,2.15095,0.00232496,-0.608286,2.18594,0.008996,0.628767,1.58444,-0.297439,0.110652,1.85003,-0.253183,0.142645,1.78208,0.381682,0.695364,1.88238,0.439956,0.659215,1.79664
1,207,1.8495e-05,0.148444,1.72359,0.00532088,0.434872,1.64623,0.0108724,0.707681,1.55824,0.0328628,0.824744,1.57129,-0.132077,0.548229,1.5598,-0.237947,0.318833,1.63377,-0.282747,0.155513,1.7505,-0.296462,0.134755,1.81254,0.173074,0.553833,1.56309,0.321864,0.400526,1.65691,0.40672,0.608968,1.77702,0.402858,0.620252,1.7961,-0.068662,0.140619,1.69317,-0.119142,-0.238406,1.99857,-0.12387,-0.64531,2.16815,-0.118371,-0.718938,2.06155,0.0685599,0.150482,1.68647,-0.000396154,-0.167881,1.98712,-0.0343904,-0.558323,2.14473,-0.0301817,-0.633036,2.03778,0.00949524,0.641464,1.58202,-0.314947,0.0889933,1.87893,-0.259808,0.138002,1.78931,0.381311,0.661834,1.8266,0.438673,0.59534,1.79153
